ENSMUSG00000019822	10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10	41485642;41486702;41487172;41487172;41487178;41487549;41487639;41487672;41487672;41487672;41487672;41487672;41487993;41487993;41487993;41487993;41487993;41488031;41488177;41488177;41488177;41488177;41488359;41488429;41488433;41488433;41488433;41488734;41488734;41488734;41488734;41488734;41488931;41488931;41488931;41488931;41489017;41489275;41489275;41489275;41489275;41489464;41489464;41489464;41489464;41489464;41489464;41489464;41489464;41489983;41489983;41489983;41489983	41486609;41487582;41487582;41487582;41487582;41487582;41487825;41487825;41487825;41487825;41489351;41487825;41488097;41488245;41488097;41488097;41488097;41488309;41488309;41488309;41488309;41489351;41488515;41488515;41488515;41488515;41488515;41488823;41488823;41488823;41489351;41488823;41489024;41489013;41488975;41489024;41489351;41489351;41489351;41489351;41489351;41489560;41489560;41489679;41489560;41490330;41489560;41490330;41490121;41490369;41490338;41490097;41490340	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4468	765
ENSMUSG00000038332	10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10	41809935;41887439;41894042;41894042;41894820;41894820;41896023;41896023;41898183;41898183;41898373;41902513;41902529;41902529;41903692;41903692;41905174;41905174;41906336;41906336;41907272;41907272	41811300;41887595;41894107;41894107;41895020;41895020;41896205;41896205;41898425;41898425;41898425;41902549;41902676;41902676;41903804;41903804;41905364;41905364;41906480;41906480;41908424;41908424	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3982	2248
ENSMUSG00000019849	10;10;10;10;10;10;10;10;10;10;10;10;10;10;10	45067203;45072053;45090993;45092662;45094981;45097393;45107772;45115063;45120643;45125964;45147985;45150436;45153055;45155516;45158232	45067375;45072127;45091126;45092792;45095190;45097514;45107877;45115254;45120840;45126067;45148121;45150530;45153186;45155672;45167198	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	10933	2526
ENSMUSG00000019848	10;10;10;10;10;10;10;10;10;10;10	45178098;45225437;45289305;45289402;45314561;45314561;45314561;45316431;45316483;45317699;45317699	45178192;45225571;45289575;45289575;45315279;45315279;45315114;45316539;45316539;45318452;45318117	+;+;+;+;+;+;+;+;+;+;+	2083	910
ENSMUSG00000056073	10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10	49094833;49099843;49099843;49100727;49100837;49100989;49101128;49103510;49103510;49103510;49104979;49104979;49105018;49113370;49113370;49113370;49113370;49113370;49113370;49113370;49132679;49132679;49132679;49132679;49132679;49132679;49132679;49193630;49240579;49240579;49240579;49240579;49240579;49240579;49240579;49240579;49244325;49244325;49244325;49244325;49244325;49244325;49244325;49272740;49272740;49272740;49272740;49272740;49272740;49272849;49355909;49355909;49355909;49355909;49355909;49355909;49356033;49404337;49404337;49404337;49404337;49404337;49404337;49404337;49419668;49419668;49419668;49419668;49419668;49419668;49419668;49422529;49422529;49422529;49422529;49422529;49422529;49422529;49433301;49495440;49523682;49523682;49523682;49523682;49523682;49523682;49527987;49527987;49527987;49527987;49527987;49527987;49527987;49535318;49535318;49535318;49535318;49535318;49535318;49535318;49573564;49573564;49573564;49573564;49573564;49573564;49578135;49578135;49578135;49578135;49578135;49578135;49783145;49783145;49783145;49783145;49783145;49783145;49788628;49788628	49101272;49101272;49101272;49101270;49101272;49101272;49101272;49103931;49103648;49103648;49105065;49105065;49105065;49113620;49113620;49113620;49113620;49113620;49113620;49113620;49132904;49132904;49132904;49132904;49132904;49132904;49132904;49193892;49240796;49240796;49240796;49240796;49240796;49240796;49243036;49240796;49244443;49244443;49244443;49244443;49244443;49244443;49244443;49272963;49272963;49272805;49272963;49272963;49272963;49272963;49356115;49356115;49356115;49356115;49356115;49356115;49356115;49404450;49404450;49404450;49404450;49404450;49404450;49404450;49419775;49419775;49419775;49419775;49419775;49419775;49419775;49422672;49422672;49422672;49422672;49422672;49422672;49422672;49433386;49496160;49523855;49523855;49523855;49523855;49523855;49523855;49528040;49528040;49528040;49528040;49528040;49528040;49528040;49535499;49535353;49535499;49535499;49535499;49535499;49535499;49573821;49573821;49573821;49573821;49573821;49573821;49578302;49578302;49578302;49578302;49578302;49578302;49783545;49783259;49783409;49783259;49783259;49783545;49788754;49788766	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	13246	3535
ENSMUSG00000019913	10;10;10;10;10;10;10;10;10;10;10;10;10;10	50894754;50895473;50895651;50899173;50904785;50907910;50908478;50908718;50909380;50909796;50910524;50940466;50981323;50983611	50895009;50896077;50896071;50899998;50904867;50907999;50908586;50908803;50909579;50909902;50910671;50940634;50981722;50989152	+;+;+;+;+;+;+;+;+;+;+;+;+;+	8621	2515
ENSMUSG00000038583	10;10;10;10;10;10;10;10;10;10;10;10;10;10	53337667;53337685;53337685;53337693;53337705;53337705;53341982;53343485;53343515;53343757;53343757;53343757;53343828;53344767	53337795;53337795;53337795;53337795;53337795;53337795;53342108;53345088;53344183;53344672;53345987;53344271;53344267;53345593	+;+;+;+;+;+;+;+;+;+;+;+;+;+	2759	439
ENSMUSG00000038122	10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10	56014293;56027899;56040139;56048169;56048863;56049762;56049762;56051389;56051389;56064474;56064474;56072476;56072476;56087531;56087531;56088306;56088306;56089717;56089717;56123511;56123511;56129061;56129061;56150794;56150794;56151766;56151766;56154163;56155680;56155680;56161135;56161135;56162011;56162011;56170844;56170844;56173842;56173842;56177492;56177492;56180480;56180480;56187743;56187743;56192840;56192840;56195356;56195356;56196408;56196408;56196558;56196558;56196788;56196788;56198435;56198435;56201888;56201888;56214950;56214950;56224564;56224564;56228478;56228478	56017704;56028087;56040279;56049017;56049017;56049877;56049877;56051458;56051458;56064557;56064557;56072601;56072601;56087624;56087624;56088414;56088414;56089839;56089839;56123599;56123599;56129177;56129177;56150912;56150912;56151853;56151853;56156923;56155818;56155818;56161217;56161217;56162212;56162212;56170971;56170971;56173984;56173984;56177584;56177584;56180620;56180620;56187833;56187833;56192899;56192899;56195500;56195500;56196469;56196469;56196661;56196661;56196866;56196866;56198560;56198560;56201956;56201956;56215118;56215118;56224725;56224725;56228689;56228689	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	10556	6380
ENSMUSG00000050953	10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10	56377330;56377332;56377332;56377449;56377545;56377545;56378442;56379088;56386579;56387534;56387534;56387534;56387534;56387534;56387534;56398206;56398850	56377518;56380750;56377518;56377518;56377720;56377625;56378508;56379387;56386713;56387717;56390415;56387632;56387632;56387632;56390415;56398360;56402513	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	10257	2633
ENSMUSG00000019878	10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10	57486385;57486396;57486425;57490858;57495898;57495898;57495898;57495976;57496155;57496155;57496155;57496155;57497497;57497497;57497497;57497497;57499416;57499416;57499416;57499416;57500374;57501370;57501370;57501370;57501370;57502623;57502623;57502623;57502623;57504550;57504582;57504582;57504582;57505146;57505146;57505146;57506197;57506197;57506197;57509061;57510188;57511444;57511444;57511903;57511903;57511903	57486601;57486601;57486601;57490929;57496006;57496006;57496006;57496006;57496282;57496282;57496282;57496282;57497621;57497621;57497621;57497621;57499491;57499491;57499491;57499491;57504900;57501431;57501431;57501431;57501431;57502710;57502710;57502710;57502710;57504730;57504915;57504730;57504730;57505382;57505382;57505382;57506302;57506302;57507668;57509114;57511528;57511528;57511528;57512865;57512864;57513135	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	9606	3195
ENSMUSG00000019966	10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10	100015630;100015824;100015826;100015827;100015916;100051846;100051846;100051846;100051846;100055765;100064084;100064084;100064084;100076735;100076735;100076735;100079974;100079974;100080857;100087347;100087347;100087347;100088056;100088153;100088153;100088153;100089196;100089196;100089196;100089196;100096018;100096018;100096018;100096018	100016035;100016035;100016155;100016035;100016035;100051959;100051959;100051959;100051959;100055810;100064146;100064146;100064146;100076905;100076902;100076905;100080130;100080130;100080940;100087456;100087456;100087456;100088220;100088220;100088220;100088220;100089271;100089271;100089271;100089271;100096398;100097181;100096118;100100416	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5911	2372
ENSMUSG00000036676	10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10	100443902;100448178;100448824;100450239;100450239;100451382;100451382;100457048;100457048;100458915;100458915;100460960;100460960;100466021;100466021;100471329;100471329;100471915;100471915;100474375;100474375;100475421;100476557;100476557;100476640;100477805;100477805;100477805;100477976;100485051;100485051;100487162;100487162;100487162;100487162;100487162	100447743;100449050;100449050;100450408;100450408;100451485;100451485;100457159;100457159;100459035;100459035;100461108;100461108;100466273;100466273;100471501;100471501;100472030;100472030;100474474;100474474;100478022;100476775;100476775;100476775;100478022;100478022;100478022;100478022;100485185;100485125;100487267;100487326;100487339;100487347;100487350	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	8939	3690
ENSMUSG00000019971	10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10	100487558;100488279;100488289;100488289;100488562;100488562;100488562;100489320;100489320;100489320;100490147;100490147;100490147;100492648;100492648;100492648;100494901;100494901;100494901;100495641;100495641;100495823;100495823;100495823;100496689;100496689;100496689;100497940;100497940;100497940;100498331;100499062;100499062;100499062;100500147;100500147;100500147;100500147;100501103;100501103;100501103;100508664;100508664;100508664;100508726;100510487;100510487;100510487;100510487;100510662;100510662;100510662;100512287;100512287;100512287;100512287;100513920;100513920;100513920;100514458;100514458;100514458;100515134;100515134;100515134;100516154;100516154;100516154;100517777;100517777;100517777;100518454;100518454;100518454;100518645;100518645;100518645;100523230;100523230;100523230;100528549;100528549;100528549;100530018;100530018;100530018;100531101;100531101;100531101;100536806;100536806;100536806;100537436;100537436;100537436;100538926;100538926;100538926;100539984;100539984;100539984;100540336;100540336;100540336;100540454;100541550;100541550;100541550;100541550;100542417;100542417;100542417;100542441;100543242;100543242;100543242;100543242;100543242;100544425;100544917;100544917;100544917;100544917;100544917;100544917;100546375;100546375;100546375;100546375;100546375;100548728;100548728;100548728;100548728;100548864;100549253;100549253;100549253;100549253;100549253;100551364;100551364;100551364;100551364;100551364;100551817;100551817;100551817;100551817;100551817;100554411;100554411;100554411;100554411;100554411;100558071;100558071;100558071;100558071;100558071;100559605;100559605;100559605;100559605;100559605;100561240;100561240;100561240;100561240;100561240;100562109;100562109;100562109;100562109;100562109;100563266;100563266;100563266;100563266;100563266;100567011;100567011;100567011;100567011;100567011;100568081;100568081;100568081;100568081;100568815;100568815;100568815;100568815;100571934;100572063;100572063;100572063;100572063;100572880;100572880;100572880;100572880;100572880	100487752;100488408;100488408;100488408;100488639;100488639;100488639;100489389;100489389;100489389;100490193;100490193;100490193;100492791;100492791;100492791;100494954;100494954;100494954;100495661;100495661;100495975;100495975;100495975;100496871;100496871;100496871;100498029;100498029;100498029;100499184;100499184;100499184;100499184;100500195;100500270;100500270;100500270;100501275;100501275;100501275;100508826;100508826;100508826;100508826;100510749;100510587;100510587;100510587;100510749;100510749;100510749;100512345;100512399;100512399;100512399;100514004;100514004;100514004;100514600;100514600;100514600;100515298;100515298;100515298;100516303;100516303;100516303;100517892;100517892;100517892;100518556;100518556;100518556;100518875;100518875;100518875;100523403;100523403;100523403;100528660;100528660;100528660;100530223;100530223;100530223;100531252;100531252;100531252;100536917;100536917;100536917;100537891;100537891;100537891;100539090;100539090;100539090;100540091;100540091;100540091;100540470;100540470;100540470;100540470;100542524;100541816;100541816;100541816;100542524;100542524;100542524;100542524;100543441;100543441;100543441;100543441;100543441;100544463;100545130;100545130;100545130;100545130;100545130;100545130;100546512;100547053;100546512;100546512;100546512;100548949;100548949;100548949;100548949;100548949;100549375;100549375;100549375;100549375;100549375;100551509;100551509;100551509;100551509;100551509;100551972;100551972;100551972;100551972;100551972;100554534;100554534;100554534;100554534;100554534;100558205;100558205;100558205;100558205;100558205;100559691;100559691;100559691;100559691;100559691;100561404;100561404;100561404;100561404;100561404;100562231;100562231;100562231;100562231;100562231;100563438;100563438;100563438;100563438;100563438;100567259;100567152;100567152;100567152;100567152;100568154;100568154;100568154;100568154;100568909;100568909;100568909;100568909;100572142;100572142;100572142;100572142;100572142;100574840;100573381;100573655;100573655;100573655	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	11617	8021
ENSMUSG00000046567	10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10	100572265;100573396;100573671;100573674;100575717;100575717;100575717;100575717;100577161;100577161;100577161;100577161;100577446;100577684;100578315;100578315;100578315;100578353;100582263;100582263;100583914;100583914;100583914;100583914;100583914;100583914;100583914;100586191;100586191;100586191;100586191;100586191;100586191;100586191;100588292;100588844;100588861;100589027;100589027;100589027;100590360	100573760;100573760;100573760;100573760;100575886;100575886;100575886;100575886;100577358;100577358;100577358;100577358;100578431;100578431;100578431;100578431;100578431;100578431;100582322;100582322;100584009;100584009;100584009;100584009;100584009;100584009;100584009;100586643;100586308;100589248;100586308;100586308;100586308;100586308;100588477;100589024;100589165;100589235;100589030;100589395;100590423	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6275	1112
ENSMUSG00000056912	10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10	100590484;100590511;100591727;100591878;100592350;100592370;100592376;100592381;100592385;100592396;100592408;100594537;100594537;100594537;100594537;100594537;100594537;100594537;100594537;100595035;100595035;100595035;100595035;100595035;100595035;100595035;100595035;100595035;100601864;100601864;100601864;100601864;100601864;100601864;100601864;100601864;100602013;100603343;100603343;100603343;100603343;100603343;100603343;100603343;100603343;100603343;100603501;100603501;100603501;100603501;100603501;100603501;100603501;100603501;100605615;100605615;100605615;100605615;100605615;100605615;100605615;100605615;100609150;100609150;100609150;100609150;100609150;100609150;100609150;100609150;100609155;100610596;100610596;100610596;100610596;100610599;100610599;100612429;100612429;100612429;100612429;100612429;100612429;100612429;100612429;100612429;100612750;100612750;100612750;100612750;100612750;100612750;100612753;100612753;100615198;100615198;100615198;100615198;100615198;100615198;100615198;100615198;100618076;100618076;100618076;100618076;100618076;100618076;100618076;100618076	100590645;100590645;100591914;100591914;100592429;100592429;100592429;100592696;100592429;100592429;100592696;100594656;100594656;100594656;100594656;100594656;100594656;100594656;100594656;100595155;100595155;100595155;100595155;100595155;100595155;100595155;100595155;100595155;100602022;100602022;100602022;100602022;100602022;100602022;100602022;100602022;100602022;100603420;100603420;100603420;100603420;100603420;100603420;100603420;100603367;100603420;100603614;100603614;100603614;100603614;100603614;100603614;100603614;100603614;100605725;100605725;100605725;100605725;100605725;100605725;100605725;100605725;100609254;100609254;100609254;100609254;100609254;100609254;100609254;100609254;100609254;100610715;100610715;100610715;100610715;100610715;100610715;100612533;100612533;100612533;100612533;100612533;100612517;100612533;100612533;100612533;100612953;100612953;100612953;100612953;100612953;100612953;100612953;100612953;100615290;100615290;100615290;100615290;100615290;100615290;100615290;100615290;100618309;100618401;100618314;100618391;100618391;100618397;100618312;100618143	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2353	2984
ENSMUSG00000019888	10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10	101681487;101681487;101681626;101681641;101681641;101681746;101863992;101863992;101863992;101863992;101863992;101863992;101889303;102011733;102011733;102011733;102011733;102011733;102011733;102091491;102158858;102158858;102158878;102158889;102158905;102158905;102158905;102159079;102177658;102177658;102182800;102197028;102206084;102242854;102242933;102244664;102244664;102244664;102256490;102273364;102273364;102273364;102273364;102350935;102350935;102350935;102350935;102350935;102350935;102350935;102350935;102350946;102370289;102370333;102370333;102370333;102370333;102370333;102370333;102370333;102372006;102374435;102377610;102378152;102378152;102378152;102378152;102378152;102378152;102378152;102378152;102378152;102385006;102385006;102385006;102385006;102385006;102385006;102385006;102385006;102388222;102388222;102388222;102388222;102388222;102388222	101681950;101681950;101681950;101681950;101681950;101681950;101864030;101864030;101864030;101864030;101864030;101864030;101889429;102011844;102011844;102011844;102011844;102013222;102011844;102091555;102159059;102159059;102159059;102159059;102159059;102159059;102159059;102159153;102177780;102177780;102182892;102197038;102206263;102242989;102242989;102244770;102244770;102244770;102256568;102273544;102273543;102273543;102273543;102350984;102350984;102350984;102350984;102350984;102350984;102350984;102350984;102350984;102370393;102370393;102370393;102370393;102370393;102370393;102370393;102370393;102375548;102374644;102377681;102378304;102378304;102378227;102378304;102378304;102378304;102378304;102378304;102378304;102385153;102385153;102385153;102385088;102385153;102385035;102385153;102385153;102390313;102391469;102391469;102388376;102388267;102391466	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	10691	2747
ENSMUSG00000019890	10;10;10;10	102481756;102484870;102487931;102490254	102482483;102485094;102487992;102490486	-;-;-;-	1248	593
ENSMUSG00000044921	10;10;10;10;10	102512222;102512256;102540248;102544806;102544806	102512584;102514482;102540381;102549736;102546197	+;+;+;+;+	7326	1722
ENSMUSG00000036602	10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10	102998707;103007846;103007847;103008151;103008864;103008864;103008864;103009192;103021613;103021932;103022177;103022177;103022177;103022177;103022177;103022177;103022177;103022449;103025135;103025135;103025135;103025135;103025135;103025135;103028381;103028381;103028381;103028381;103028381;103028381;103028930;103028930;103028930;103028968;103029365;103029811;103030104	102998895;103009508;103009508;103009508;103009508;103009508;103009508;103009508;103021988;103024215;103022305;103022305;103022305;103022305;103022305;103022305;103022305;103022574;103025439;103025439;103025439;103025439;103025439;103025439;103028847;103028847;103028627;103028847;103028777;103028847;103029053;103029064;103029054;103029116;103029463;103029941;103030215	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5756	1281
ENSMUSG00000019892	10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10	103046031;103063198;103063389;103068903;103068903;103071050;103071050;103137107;103137165;103144482;103144482;103144801;103144801;103145407;103145407;103146204;103156337;103161709;103170421;103173217;103178722;103181814;103187347;103189832;103200557;103202358;103214399;103214460;103215329;103218078;103218078;103218078;103221236;103221236;103221236;103223693;103223693;103223693;103224880;103224880;103224880;103227176;103227176;103227176;103234013;103234013;103234013;103236020;103236276;103236276	103046173;103063509;103063509;103068963;103068963;103071200;103071200;103137208;103137208;103144564;103144564;103144896;103144896;103146375;103145528;103146293;103156456;103161910;103170858;103173396;103178815;103181887;103187474;103190025;103200707;103202510;103216112;103216112;103216112;103218152;103218152;103218152;103221459;103221459;103221459;103223810;103223810;103223810;103224971;103224971;103224971;103227302;103227302;103227302;103234157;103234157;103234157;103236293;103236322;103236322	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6449	5569
ENSMUSG00000019894	10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10	103367783;103367808;103367832;103367843;103369372;103388897;103389027;103389027;103393391;103393391;103393391;103393450;103393901;103393901;103393901;103394990;103394990;103394990;103400182;103400182;103404285;103404285;103404627;103404627;103408203;103408203;103409653;103409653;103416633;103416633;103418023;103418023	103370218;103368153;103368153;103368153;103369468;103389341;103389341;103389341;103393483;103393548;103393548;103393548;103394027;103394027;103394027;103397158;103395171;103395171;103400292;103400292;103404526;103404526;103404819;103404819;103408395;103408395;103409812;103409812;103416795;103416795;103419377;103419375	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7752	3392
ENSMUSG00000036019	10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10	105187663;105187663;105189503;105189662;105199629;105234783;105234783;105243589;105254795;105269887;105271499;105303594;105303594;105321396;105321396;105322862;105322862;105323552;105323552;105348435;105348435;105369950;105369950;105413217;105413217;105413443;105535710;105573667;105573667	105190274;105190274;105190274;105190274;105199704;105234934;105234949;105243652;105254909;105271580;105271580;105303715;105303715;105321474;105321474;105323046;105323046;105323637;105323637;105348549;105348549;105370778;105370778;105413787;105413787;105413787;105535988;105574451;105574435	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7779	2982
ENSMUSG00000019897	10;10;10;10;10;10;10;10;10	105841067;105841067;105841504;105842542;105842542;105842542;105845350;105847017;105847017	105841655;105841655;105841573;105845449;105842982;105842848;105845449;105847833;105847833	+;+;+;+;+;+;+;+;+	4314	886
